,Unnamed: 0,activity,timestamp,user-id,x-axis,y-axis,z-axis,Datetime
225203,225203,Walking,13066382306000,36,-1.14,10.57,-0.53119355,1970-01-01 03:37:46.382306
225204,225204,Walking,13066432233000,36,-3.36,11.96,-0.6537767,1970-01-01 03:37:46.432233
225205,225205,Walking,13066482282000,36,-3.98,12.34,-0.46309182,1970-01-01 03:37:46.482282
225206,225206,Walking,13066532239000,36,-2.11,13.02,-3.5685309999999997,1970-01-01 03:37:46.532239
225207,225207,Walking,13066582318000,36,1.14,13.59,-3.1463002999999996,1970-01-01 03:37:46.582318
225208,225208,Walking,13066632245000,36,1.69,15.51,-1.6480621,1970-01-01 03:37:46.632245
225209,225209,Walking,13066682264000,36,-0.04,12.11,-2.1792557,1970-01-01 03:37:46.682264
225210,225210,Walking,13066732251000,36,-0.53,8.12,-1.4165162,1970-01-01 03:37:46.732251
225211,225211,Walking,13066782270000,36,-0.57,4.67,-0.46309182,1970-01-01 03:37:46.782270
225212,225212,Walking,13066832227000,36,-0.15,3.17,-0.14982383,1970-01-01 03:37:46.832227
225213,225213,Walking,13066882306000,36,-0.46,3.79,1.5390993,1970-01-01 03:37:46.882306
225214,225214,Walking,13066932264000,36,-4.79,9.0,6.469665,1970-01-01 03:37:46.932264
225215,225215,Walking,13066982312000,36,-2.96,14.25,10.991621,1970-01-01 03:37:46.982312
225216,225216,Walking,13067032270000,36,-1.42,17.24,1.607201,1970-01-01 03:37:47.032270
225217,225217,Walking,13067082318000,36,2.79,7.27,1.3756552,1970-01-01 03:37:47.082318
225218,225218,Walking,13067132245000,36,-4.94,10.57,-4.440233,1970-01-01 03:37:47.132245
225219,225219,Walking,13067182294000,36,-1.99,9.0,1.2258313,1970-01-01 03:37:47.182294
225220,225220,Walking,13067232221000,36,2.03,6.36,-1.1168685,1970-01-01 03:37:47.232221
225221,225221,Walking,13067282270000,36,-2.18,8.05,-0.61291564,1970-01-01 03:37:47.282270
225222,225222,Walking,13067332288000,36,-1.57,7.27,-1.0351465,1970-01-01 03:37:47.332288
225223,225223,Walking,13067382276000,36,-1.53,9.3,0.313268,1970-01-01 03:37:47.382276
225224,225224,Walking,13067432203000,36,-3.53,11.26,-0.27240697,1970-01-01 03:37:47.432203
225225,225225,Walking,13067482312000,36,-5.24,12.11,-1.2258313,1970-01-01 03:37:47.482312
225226,225226,Walking,13067532209000,36,-2.64,15.24,-1.0760075,1970-01-01 03:37:47.532209
225227,225227,Walking,13067582318000,36,0.69,11.37,-4.2495484,1970-01-01 03:37:47.582318
225228,225228,Walking,13067632245000,36,2.3,16.02,-2.4516625,1970-01-01 03:37:47.632245
225229,225229,Walking,13067682294000,36,1.31,14.21,-1.2258313,1970-01-01 03:37:47.682294
225230,225230,Walking,13067732251000,36,-1.33,9.58,-2.2201166000000003,1970-01-01 03:37:47.732251
225231,225231,Walking,13067782270000,36,-0.69,5.79,-1.2258313,1970-01-01 03:37:47.782270
225232,225232,Walking,13067832135000,36,-0.19,2.6,-0.23154591,1970-01-01 03:37:47.832135
225233,225233,Walking,13067882276000,36,0.5,2.87,0.7627395,1970-01-01 03:37:47.882276
225234,225234,Walking,13067932264000,36,-2.79,6.4,5.5162406,1970-01-01 03:37:47.932264
225235,225235,Walking,13067982312000,36,-4.75,15.85,8.390134,1970-01-01 03:37:47.982312
225236,225236,Walking,13068032331000,36,-1.27,10.76,8.308413,1970-01-01 03:37:48.032331
225237,225237,Walking,13068092237000,36,2.18,13.48,1.4165162,1970-01-01 03:37:48.092237
225238,225238,Walking,13068142286000,36,-1.5,7.21,-4.944186,1970-01-01 03:37:48.142286
225239,225239,Walking,13068192273000,36,-4.18,11.92,-0.9942854,1970-01-01 03:37:48.192273
225240,225240,Walking,13068242231000,36,1.73,6.21,-0.88532263,1970-01-01 03:37:48.242231
225241,225241,Walking,13068292279000,36,-0.3,8.58,-0.38136974,1970-01-01 03:37:48.292279
225242,225242,Walking,13068342267000,36,-2.53,7.78,-1.525479,1970-01-01 03:37:48.342267
225243,225243,Walking,13068392255000,36,-2.45,7.78,-0.040861044,1970-01-01 03:37:48.392255
225244,225244,Walking,13068442243000,36,-2.41,10.57,-0.040861044,1970-01-01 03:37:48.442243
225245,225245,Walking,13068492353000,36,-3.21,12.15,-0.27240697,1970-01-01 03:37:48.492353
225246,225246,Walking,13068542279000,36,-4.52,13.02,-0.5720546,1970-01-01 03:37:48.542279
225247,225247,Walking,13068592267000,36,-2.11,13.76,-4.0588636,1970-01-01 03:37:48.592267
225248,225248,Walking,13068642286000,36,2.87,13.18,-2.5333846,1970-01-01 03:37:48.642286
225249,225249,Walking,13068692273000,36,0.89,14.9,-2.070293,1970-01-01 03:37:48.692273
225250,225250,Walking,13068742231000,36,0.23,12.37,-2.8330324,1970-01-01 03:37:48.742231
225251,225251,Walking,13068792279000,36,-0.84,7.4,-1.1168685,1970-01-01 03:37:48.792279
225252,225252,Walking,13068842237000,36,-0.8,4.21,-0.040861044,1970-01-01 03:37:48.842237
225253,225253,Walking,13068892255000,36,-0.04,3.34,-0.08172209,1970-01-01 03:37:48.892255
225254,225254,Walking,13068942273000,36,0.34,3.68,2.1111538,1970-01-01 03:37:48.942273
225255,225255,Walking,13068992261000,36,-5.01,9.11,6.2789803,1970-01-01 03:37:48.992261
225256,225256,Walking,13069042279000,36,-3.68,13.53,11.182305,1970-01-01 03:37:49.042279
225257,225257,Walking,13069092267000,36,-1.69,16.4,1.9885708,1970-01-01 03:37:49.092267
225258,225258,Walking,13069142316000,36,3.02,9.62,2.9556155,1970-01-01 03:37:49.142316
225259,225259,Walking,13069192273000,36,-3.06,7.59,-5.9793324,1970-01-01 03:37:49.192273
225260,225260,Walking,13069242292000,36,-3.72,12.15,0.7627395,1970-01-01 03:37:49.242292
225261,225261,Walking,13069292279000,36,3.41,5.56,-1.0760075,1970-01-01 03:37:49.292279
225262,225262,Walking,13069342267000,36,-2.14,8.01,-0.84446156,1970-01-01 03:37:49.342267
225263,225263,Walking,13069392286000,36,-2.87,7.93,-0.61291564,1970-01-01 03:37:49.392286
225264,225264,Walking,13069442273000,36,-2.53,8.73,0.23154591,1970-01-01 03:37:49.442273
225265,225265,Walking,13069492261000,36,-1.5,11.03,-0.14982383,1970-01-01 03:37:49.492261
225266,225266,Walking,13069542279000,36,-4.48,12.41,-0.95342433,1970-01-01 03:37:49.542279
225267,225267,Walking,13069592267000,36,-2.91,13.44,0.08172209,1970-01-01 03:37:49.592267
225268,225268,Walking,13069642316000,36,-2.3,12.11,-4.2086873,1970-01-01 03:37:49.642316
225269,225269,Walking,13069692304000,36,1.73,15.05,-3.1463002999999996,1970-01-01 03:37:49.692304
225270,225270,Walking,13069742261000,36,2.45,14.98,-0.9942854,1970-01-01 03:37:49.742261
225271,225271,Walking,13069792279000,36,-0.99,11.22,-2.8330324,1970-01-01 03:37:49.792279
225272,225272,Walking,13069842206000,36,-0.27,6.7,-1.8796080000000002,1970-01-01 03:37:49.842206
225273,225273,Walking,13069892316000,36,-0.23,4.21,0.42223078,1970-01-01 03:37:49.892316
225274,225274,Walking,13069942243000,36,0.19,2.34,-0.42223078,1970-01-01 03:37:49.942243
225275,225275,Walking,13069992231000,36,-1.12,4.71,3.5957718,1970-01-01 03:37:49.992231
225276,225276,Walking,13070042249000,36,-4.37,11.54,6.4015636,1970-01-01 03:37:50.042249
225277,225277,Walking,13070092267000,36,-2.41,11.75,12.299174,1970-01-01 03:37:50.092267
225278,225278,Walking,13070142286000,36,-1.92,16.47,0.23154591,1970-01-01 03:37:50.142286
225279,225279,Walking,13070192273000,36,1.99,10.12,1.8796080000000002,1970-01-01 03:37:50.192273
225280,225280,Walking,13070242231000,36,-2.18,6.7,-4.903325,1970-01-01 03:37:50.242231
225281,225281,Walking,13070292279000,36,-4.44,12.41,0.08172209,1970-01-01 03:37:50.292279
225282,225282,Walking,13070342206000,36,3.72,5.48,-0.3405087,1970-01-01 03:37:50.342206
225283,225283,Walking,13070392286000,36,-2.53,8.39,-1.1168685,1970-01-01 03:37:50.392286
225284,225284,Walking,13070442273000,36,-2.03,7.06,-0.7627395,1970-01-01 03:37:50.442273
225285,225285,Walking,13070492261000,36,-2.07,9.58,0.42223078,1970-01-01 03:37:50.492261
225286,225286,Walking,13070542279000,36,-2.53,11.37,-0.29964766,1970-01-01 03:37:50.542279
225287,225287,Walking,13070542279000,36,-2.53,11.37,-0.29964766,1970-01-01 03:37:50.542279
225288,225288,Walking,13070612317000,36,-4.9,11.99,-0.9942854,1970-01-01 03:37:50.612317
225289,225289,Walking,13070662275000,36,-1.33,14.56,-2.3018389,1970-01-01 03:37:50.662275
225290,225290,Walking,13070712262000,36,1.23,11.65,-3.7864565999999997,1970-01-01 03:37:50.712262
225291,225291,Walking,13070772229000,36,1.69,15.89,-1.3756552,1970-01-01 03:37:50.772229
225292,225292,Walking,13070822248000,36,0.5,12.34,-2.7240696,1970-01-01 03:37:50.822248
225293,225293,Walking,13070872296000,36,-0.91,6.85,-1.2258313,1970-01-01 03:37:50.872296
225294,225294,Walking,13070922254000,36,-1.57,4.52,-0.08172209,1970-01-01 03:37:50.922254
225295,225295,Walking,13070972303000,36,-0.23,2.03,-0.46309182,1970-01-01 03:37:50.972303
225296,225296,Walking,13071022229000,36,-0.42,4.94,2.6014863999999998,1970-01-01 03:37:51.022229
225297,225297,Walking,13071072309000,36,-4.33,11.18,6.891896000000001,1970-01-01 03:37:51.072309
225298,225298,Walking,13071122235000,36,-0.99,11.45,11.182305,1970-01-01 03:37:51.122235
225299,225299,Walking,13071172315000,36,-1.42,17.92,0.92618364,1970-01-01 03:37:51.172315
225300,225300,Walking,13071222242000,36,1.27,6.09,0.46309182,1970-01-01 03:37:51.222242
225301,225301,Walking,13071272351000,36,-3.76,10.46,-4.0588636,1970-01-01 03:37:51.272351
225302,225302,Walking,13071322248000,36,-2.56,9.47,0.3405087,1970-01-01 03:37:51.322248
225303,225303,Walking,13071372266000,36,3.34,6.17,-0.88532263,1970-01-01 03:37:51.372266
225304,225304,Walking,13071422254000,36,-1.65,8.08,-1.56634,1970-01-01 03:37:51.422254
225305,225305,Walking,13071472303000,36,-1.04,7.86,-1.2258313,1970-01-01 03:37:51.472303
225306,225306,Walking,13071532331000,36,-2.6,10.15,0.27240697,1970-01-01 03:37:51.532331
225307,225307,Walking,13071582288000,36,-2.98,12.34,0.50395286,1970-01-01 03:37:51.582288
225308,225308,Walking,13071632367000,36,-5.52,12.26,-1.3075534,1970-01-01 03:37:51.632367
225309,225309,Walking,13071682233000,36,-1.92,13.63,-2.5606253,1970-01-01 03:37:51.682233
225310,225310,Walking,13071732343000,36,0.61,12.57,-3.4050870000000004,1970-01-01 03:37:51.732343
225311,225311,Walking,13071792279000,36,0.53,16.25,-2.6014863999999998,1970-01-01 03:37:51.792279
225312,225312,Walking,13071842237000,36,2.15,12.34,-2.5333846,1970-01-01 03:37:51.842237
225313,225313,Walking,13071892286000,36,-0.38,6.85,-1.1168685,1970-01-01 03:37:51.892286
225314,225314,Walking,13071942243000,36,-2.22,4.14,-0.29964766,1970-01-01 03:37:51.942243
225315,225315,Walking,13071992231000,36,0.23,2.41,-0.9125633,1970-01-01 03:37:51.992231
225316,225316,Walking,13072042279000,36,-0.04,4.44,2.7240696,1970-01-01 03:37:52.042279
225317,225317,Walking,13072092267000,36,-4.63,11.84,7.6954966,1970-01-01 03:37:52.092267
225318,225318,Walking,13072142286000,36,-0.46,10.95,11.604536,1970-01-01 03:37:52.142286
225319,225319,Walking,13072192273000,36,-0.72,17.62,0.10896278,1970-01-01 03:37:52.192273
225320,225320,Walking,13072242292000,36,0.11,8.58,0.23154591,1970-01-01 03:37:52.242292
225321,225321,Walking,13072292615000,36,-3.49,7.97,-3.5957718,1970-01-01 03:37:52.292615
225322,225322,Walking,13072342267000,36,-2.64,10.65,-0.08172209,1970-01-01 03:37:52.342267
225323,225323,Walking,13072392255000,36,3.06,5.86,-0.08172209,1970-01-01 03:37:52.392255
225324,225324,Walking,13072442273000,36,-2.49,7.82,-1.8796080000000002,1970-01-01 03:37:52.442273
225325,225325,Walking,13072492261000,36,-1.69,7.78,-0.61291564,1970-01-01 03:37:52.492261
225326,225326,Walking,13072542249000,36,-2.45,9.89,0.6946376999999999,1970-01-01 03:37:52.542249
225327,225327,Walking,13072592267000,36,-4.33,12.15,0.42223078,1970-01-01 03:37:52.592267
225328,225328,Walking,13072642286000,36,-5.67,12.03,-0.7627395,1970-01-01 03:37:52.642286
225329,225329,Walking,13072692273000,36,-0.91,13.53,-1.1168685,1970-01-01 03:37:52.692273
225330,225330,Walking,13072742231000,36,-0.08,11.5,-4.4810944,1970-01-01 03:37:52.742231
225331,225331,Walking,13072792310000,36,2.76,16.86,-2.4516625,1970-01-01 03:37:52.792310
225332,225332,Walking,13072842237000,36,0.27,14.6,-1.2666923,1970-01-01 03:37:52.842237
225333,225333,Walking,13072892286000,36,-1.27,9.04,-1.525479,1970-01-01 03:37:52.892286
225334,225334,Walking,13072942273000,36,-0.72,5.63,-0.23154591,1970-01-01 03:37:52.942273
225335,225335,Walking,13072992231000,36,-0.19,1.57,-0.6946376999999999,1970-01-01 03:37:52.992231
225336,225336,Walking,13073042279000,36,0.61,2.79,0.61291564,1970-01-01 03:37:53.042279
225337,225337,Walking,13073092267000,36,-1.95,7.89,4.944186,1970-01-01 03:37:53.092267
225338,225338,Walking,13073142286000,36,-3.72,15.55,10.732834,1970-01-01 03:37:53.142286
225339,225339,Walking,13073192273000,36,-3.45,10.23,6.5105260000000005,1970-01-01 03:37:53.192273
225340,225340,Walking,13073242261000,36,0.93,16.89,0.8036005,1970-01-01 03:37:53.242261
225341,225341,Walking,13073292432000,36,1.08,4.71,-3.5276701,1970-01-01 03:37:53.292432
